,ID,LIMIT_BAL,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,Y_default
28595,28392,50000.0,0.0,0.0,2.0,0.0,0.0,0.0,3644.0,0.0,1766.0,1036.0,0
28596,28393,50000.0,0.0,0.0,0.0,0.0,2.0,2.0,1194.0,1319.0,23924.0,1500.0,0
28597,28394,160000.0,0.0,0.0,0.0,0.0,0.0,0.0,3755.0,3676.0,3637.0,3000.0,0
28598,28395,220000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,4183.0,8603.0,11709.0,15823.0,0
28599,28396,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,3500.0,3400.0,4000.0,0
28600,28397,170000.0,-1.0,0.0,0.0,0.0,0.0,-2.0,5000.0,5000.0,4000.0,0.0,0
28601,28398,60000.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2750.0,4850.0,0.0,0
28602,28399,200000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,608.0,4695.0,2008.0,164.0,0
28603,28400,320000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1376.0,3343.0,11973.0,9700.0,0
28604,28401,160000.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0
28605,28402,20000.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1063.0,1089.0,1000.0,3899.0,0
28606,28403,80000.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,12961.0,0.0,2403.0,407.0,1
28607,28404,210000.0,-1.0,0.0,0.0,0.0,0.0,0.0,3831.0,3357.0,2098.0,610.0,0
28608,28405,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,1068.0,1114.0,1000.0,120.0,1
28609,28406,500000.0,0.0,0.0,2.0,0.0,0.0,0.0,26085.0,13566.0,18975.0,11096.0,0
28610,28407,120000.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0
28611,28408,20000.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1358.0,1065.0,327.0,0
28612,28409,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,3000.0,3000.0,0
28613,28410,80000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9295.0,2500.0,3045.0,1456.0,0
28614,28411,240000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1154.0,0.0,1954.0,0.0,0
28615,28412,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,1335.0,1307.0,1178.0,1500.0,0
28616,28413,340000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,16787.0,16514.0,100940.0,20229.0,0
28617,28414,80000.0,0.0,0.0,0.0,0.0,0.0,-1.0,10200.0,4000.0,10000.0,11700.0,0
28618,28415,130000.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1000.0,2277.0,1132.0,1289.0,0
28619,28416,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,3400.0,3350.0,3000.0,2400.0,0
28620,28417,230000.0,0.0,0.0,-1.0,-1.0,0.0,0.0,2102.0,3000.0,6000.0,5000.0,0
28621,28418,160000.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0
28622,28419,220000.0,2.0,0.0,0.0,0.0,0.0,0.0,8000.0,3000.0,3000.0,6000.0,0
28623,28420,80000.0,0.0,0.0,0.0,0.0,0.0,2.0,1500.0,1600.0,1300.0,1100.0,1
28624,28421,420000.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,3000.0,20000.0,5000.0,0
28625,28422,130000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,14181.0,70505.0,20749.0,7469.0,0
28626,28423,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,5225.0,5091.0,3528.0,0.0,0
28627,28424,210000.0,0.0,0.0,0.0,0.0,0.0,0.0,2555.0,2027.0,1045.0,1000.0,0
28628,28425,220000.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,8000.0,10000.0,0
28629,28426,170000.0,0.0,0.0,0.0,2.0,0.0,0.0,6000.0,19078.0,0.0,5000.0,1
28630,28427,50000.0,1.0,2.0,2.0,2.0,2.0,2.0,2100.0,2000.0,1800.0,2700.0,0
28631,28428,80000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,4771.0,538.0,15664.0,150.0,0
28632,28429,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,2300.0,2203.0,0
28633,28430,140000.0,1.0,-1.0,0.0,0.0,0.0,0.0,7933.0,2000.0,2000.0,1000.0,0
28634,28431,290000.0,0.0,0.0,0.0,0.0,0.0,0.0,7757.0,7697.0,7657.0,7771.0,0
28635,28432,80000.0,-2.0,-2.0,-2.0,-2.0,-1.0,0.0,747.0,0.0,0.0,3937.0,0
28636,28433,500000.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,8022.0,34000.0,100028.0,0.0,0
28637,28434,40000.0,1.0,2.0,2.0,0.0,0.0,0.0,2000.0,0.0,2000.0,2000.0,1
28638,28435,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,2124.0,2037.0,1130.0,295.0,0
28639,28436,260000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,167.0,810.0,0
28640,28437,80000.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1228.0,1156.0,1200.0,8.0,0
28641,28438,280000.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,2500.0,0.0,0.0,0.0,0
28642,28439,270000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,217.0,300.0,200.0,0.0,0
28643,28440,80000.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1945.0,2587.0,2108.0,1936.0,0
28644,28441,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,4545.0,2700.0,4000.0,3000.0,0
28645,28442,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,25000.0,50007.0,10000.0,0
28646,28443,120000.0,2.0,2.0,2.0,0.0,0.0,0.0,4300.0,0.0,9076.0,8788.0,0
28647,28444,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,10051.0,5013.0,3044.0,5006.0,0
28648,28445,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,1184.0,1206.0,1216.0,474.0,0
28649,28446,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,3555.0,3000.0,2028.0,3354.0,0
28650,28447,180000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,6626.0,6583.0,3179.0,18462.0,0
28651,28448,160000.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,2500.0,1300.0,0.0,0
28652,28449,350000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,9122.0,12228.0,19850.0,8800.0,0
28653,28450,50000.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0
28654,28451,320000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,203000.0,400.0,0
28655,28452,170000.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,10000.0,5000.0,0
28656,28453,50000.0,0.0,0.0,0.0,0.0,0.0,2.0,3010.0,5004.0,10000.0,5200.0,0
28657,28454,360000.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,12000.0,0.0,5900.0,1
28658,28455,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,3340.0,2044.0,1773.0,1181.0,1
28659,28456,20000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6990.0,10785.0,390.0,6210.0,0
28660,28457,100000.0,0.0,0.0,2.0,0.0,0.0,0.0,4500.0,0.0,1600.0,1000.0,0
28661,28458,180000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,326.0,326.0,326.0,326.0,0
28662,28459,160000.0,-2.0,-2.0,-2.0,-2.0,-1.0,0.0,1473.0,1863.0,0.0,119001.0,0
28663,28460,230000.0,2.0,2.0,2.0,2.0,-1.0,-1.0,500.0,1000.0,0.0,500.0,1
28664,28461,20000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,1
28665,28462,180000.0,1.0,2.0,0.0,0.0,0.0,0.0,3000.0,4000.0,4000.0,4000.0,0
28666,28463,180000.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0
28667,28464,20000.0,0.0,0.0,0.0,-1.0,0.0,-1.0,1019.0,990.0,23965.0,371.0,0
28668,28465,150000.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,970.0,8867.0,0.0,600.0,0
28669,28466,240000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,1
28670,28467,360000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0
28671,28468,260000.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,869.0,6574.0,3551.0,3700.0,0
28672,28469,500000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,35454.0,6229.0,11534.0,12564.0,0
28673,28470,200000.0,-2.0,-2.0,-1.0,-1.0,-1.0,2.0,0.0,1650.0,8188.0,428.0,0
28674,28471,230000.0,0.0,0.0,-1.0,-1.0,-2.0,-2.0,1000.0,1000.0,0.0,0.0,0
28675,28472,200000.0,0.0,0.0,0.0,2.0,0.0,0.0,5058.0,11518.0,0.0,4600.0,0
28676,28473,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,1785.0,7320.0,1700.0,1200.0,0
28677,28474,160000.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17029.0,1283.0,4404.0,0.0,0
28678,28475,80000.0,0.0,0.0,0.0,0.0,0.0,-2.0,1300.0,1210.0,1000.0,0.0,0
28679,28476,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,3000.0,3000.0,0
28680,28477,20000.0,1.0,-1.0,-1.0,-2.0,-2.0,-2.0,2000.0,0.0,0.0,0.0,1
28681,28478,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,3477.0,2972.0,2853.0,2739.0,0
28682,28479,100000.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2691.0,326.0,326.0,652.0,1
28683,28480,240000.0,0.0,0.0,0.0,0.0,0.0,0.0,8900.0,9500.0,8000.0,8000.0,0
28684,28481,170000.0,1.0,-2.0,-2.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0
28685,28482,110000.0,2.0,2.0,2.0,2.0,2.0,2.0,4550.0,3150.0,4900.0,3500.0,1
28686,28483,50000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1463.0,1276.0,827.0,105.0,0
28687,28484,390000.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0
28688,28485,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,1232.0,1256.0,1268.0,587.0,0
28689,28486,160000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2400.0,0.0,0.0,0.0,0
28690,28487,20000.0,1.0,2.0,3.0,2.0,0.0,0.0,3100.0,3.0,0.0,700.0,0
28691,28488,180000.0,1.0,-2.0,-2.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0
28692,28489,50000.0,1.0,2.0,2.0,2.0,0.0,0.0,2000.0,2101.0,0.0,2201.0,1
28693,28490,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,1602.0,1624.0,1330.0,949.0,0
28694,28491,20000.0,0.0,0.0,0.0,2.0,0.0,0.0,1285.0,2608.0,310.0,1835.0,1
28695,28492,40000.0,0.0,0.0,2.0,0.0,0.0,2.0,3000.0,0.0,3000.0,2000.0,0
28696,28493,50000.0,2.0,0.0,0.0,0.0,0.0,0.0,2100.0,2200.0,2000.0,2000.0,1
28697,28494,200000.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,200.0,200.0,959.0,0.0,0
28698,28495,90000.0,0.0,0.0,0.0,0.0,-2.0,-2.0,1500.0,1000.0,0.0,0.0,0
28699,28496,300000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0
28700,28497,310000.0,0.0,0.0,0.0,0.0,0.0,0.0,11000.0,11300.0,10500.0,10100.0,0
28701,28498,330000.0,0.0,0.0,0.0,0.0,0.0,0.0,1574.0,1640.0,3000.0,3000.0,0
28702,28499,210000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5793.0,1181.0,1031.0,1430.0,0
28703,28500,260000.0,-2.0,-2.0,-2.0,-1.0,0.0,0.0,2985.0,11247.0,27500.0,0.0,0
28704,28501,290000.0,-2.0,-2.0,-1.0,-1.0,0.0,0.0,10421.0,566.0,12008.0,8012.0,0
28705,28502,20000.0,1.0,2.0,2.0,0.0,0.0,0.0,1800.0,0.0,2400.0,0.0,0
28706,28503,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,4600.0,4523.0,4300.0,3300.0,0
28707,28504,150000.0,2.0,2.0,2.0,2.0,2.0,2.0,12924.0,5800.0,4200.0,4300.0,1
28708,28505,50000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,390.0,390.0,390.0,1200.0,0
28709,28506,50000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2157.0,4204.0,390.0,390.0,0
28710,28507,270000.0,-2.0,-2.0,-2.0,-1.0,0.0,0.0,12.0,5011.0,8049.0,53008.0,0
28711,28508,240000.0,0.0,0.0,0.0,0.0,0.0,0.0,6600.0,3711.0,3100.0,2500.0,0
28712,28509,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2500.0,3300.0,2150.0,0
28713,28510,260000.0,0.0,0.0,0.0,0.0,0.0,0.0,4224.0,3650.0,5000.0,3640.0,0
28714,28511,470000.0,0.0,0.0,0.0,0.0,0.0,0.0,70000.0,140000.0,13000.0,11000.0,0
28715,28512,190000.0,0.0,0.0,0.0,0.0,0.0,0.0,7200.0,7222.0,7300.0,7100.0,0
28716,28513,160000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3634.0,4436.0,1978.0,3781.0,0
28717,28514,320000.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,9293.0,19905.0,15452.0,11388.0,0
28718,28515,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,1441.0,1455.0,1000.0,1
28719,28516,150000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,27007.0,32715.0,33475.0,27808.0,0
28720,28517,200000.0,0.0,0.0,2.0,2.0,0.0,0.0,18000.0,8000.0,0.0,6000.0,1
28721,28518,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,2068.0,1331.0,1029.0,353.0,0
28722,28519,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,1813.0,1895.0,2200.0,1595.0,0
28723,28520,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,1374.0,1235.0,1101.0,270.0,0
28724,28521,50000.0,0.0,0.0,3.0,2.0,2.0,0.0,5000.0,0.0,1400.0,0.0,0
28725,28522,80000.0,2.0,2.0,2.0,2.0,0.0,0.0,8840.0,3560.0,0.0,3912.0,1
28726,28523,280000.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,24143.0,0.0,1180.0,0.0,0
28727,28524,160000.0,0.0,0.0,0.0,0.0,0.0,0.0,8005.0,15000.0,10000.0,7000.0,0
28728,28525,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,1710.0,1500.0,1700.0,1000.0,0
28729,28526,160000.0,0.0,0.0,0.0,0.0,0.0,0.0,3528.0,3500.0,3500.0,4000.0,0
28730,28527,90000.0,-1.0,2.0,-1.0,-1.0,-2.0,-1.0,0.0,33812.0,0.0,0.0,0
28731,28528,360000.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,10000.0,5000.0,3500.0,0
28732,28529,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,2642.0,3000.0,3274.0,3000.0,0
28733,28530,20000.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,626.0,1252.0,0.0,626.0,1
28734,28531,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,2028.0,2453.0,2329.0,431.0,0
28735,28532,200000.0,2.0,2.0,2.0,2.0,2.0,2.0,4200.0,4100.0,3000.0,3400.0,1
28736,28533,50000.0,1.0,2.0,3.0,2.0,4.0,3.0,2100.0,1000.0,2300.0,0.0,1
28737,28534,120000.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,5000.0,0.0,5000.0,1
28738,28535,60000.0,2.0,2.0,-1.0,0.0,0.0,0.0,1132.0,60994.0,1436.0,1047.0,1
28739,28536,120000.0,-1.0,0.0,0.0,0.0,0.0,0.0,2429.0,3120.0,3300.0,10000.0,0
28740,28537,80000.0,1.0,-2.0,-1.0,-1.0,-1.0,-1.0,0.0,1900.0,7411.0,1900.0,0
28741,28538,140000.0,2.0,0.0,0.0,2.0,2.0,2.0,6000.0,20000.0,2000.0,3500.0,0
28742,28539,300000.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,4008.0,1438.0,5328.0,6814.0,0
28743,28540,230000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,1079.0,3000.0,25916.0,2219.0,0
28744,28541,310000.0,1.0,-1.0,0.0,0.0,0.0,0.0,120000.0,18008.0,20000.0,12000.0,0
28745,28542,330000.0,-1.0,0.0,0.0,0.0,0.0,0.0,1091.0,2000.0,1222.0,2400.0,0
28746,28543,210000.0,0.0,0.0,0.0,0.0,0.0,2.0,2500.0,2700.0,2500.0,5100.0,0
28747,28544,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,5521.0,4232.0,5602.0,4123.0,0
28748,28545,170000.0,0.0,0.0,0.0,0.0,0.0,0.0,30580.0,50000.0,24517.0,14243.0,0
28749,28546,50000.0,0.0,0.0,-1.0,-1.0,0.0,0.0,2000.0,510.0,16121.0,2000.0,0
28750,28547,100000.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1529.0,1233.0,1195.0,1
28751,28548,140000.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,8651.0,19404.0,10000.0,2000.0,0
28752,28549,210000.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,1000.0,0.0,0.0,0.0,0
28753,28550,360000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,4223.0,4004.0,4000.0,0
28754,28551,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,1314.0,2000.0,1300.0,1000.0,0
28755,28552,340000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2630.0,0.0,0.0,0.0,0
28756,28553,260000.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,1050.0,2287.0,0.0,1050.0,1
28757,28554,500000.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1101.0,1027.0,117.0,0
28758,28555,60000.0,1.0,2.0,2.0,0.0,0.0,0.0,2522.0,0.0,3000.0,1083.0,0
28759,28556,420000.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,53400.0,0.0,51566.0,2093.0,0
28760,28557,30000.0,1.0,2.0,0.0,0.0,0.0,0.0,13.0,2003.0,2008.0,5000.0,0
28761,28558,370000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,9750.0,0.0,30100.0,0.0,0
28762,28559,450000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1251.0,0.0,1620.0,0.0,0
28763,28560,400000.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,2920.0,2500.0,2018.0,0.0,1
28764,28561,400000.0,0.0,-1.0,2.0,-1.0,0.0,0.0,10540.0,18.0,8591.0,0.0,1
28765,28562,640000.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,10535.0,15000.0,0
28766,28563,210000.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,551.0,33658.0,10551.0,10000.0,0
28767,28564,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,1441.0,1479.0,1406.0,1097.0,0
28768,28565,100000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,3514.0,3400.0,15156.0,13920.0,0
28769,28566,250000.0,-1.0,2.0,-1.0,-1.0,-1.0,-2.0,60.0,32812.0,43932.0,2323.0,0
28770,28567,190000.0,0.0,0.0,0.0,0.0,0.0,0.0,4445.0,5000.0,6171.0,4536.0,0
28771,28568,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,2422.0,2560.0,2426.0,1038.0,0
28772,28569,180000.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,4262.0,2083.0,792.0,1645.0,0
28773,28570,200000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2215.0,2451.0,3043.0,1542.0,0
28774,28571,80000.0,1.0,-2.0,-1.0,-1.0,-1.0,-2.0,0.0,1612.0,16415.0,0.0,0
28775,28572,120000.0,0.0,0.0,0.0,0.0,-1.0,-1.0,3508.0,2003.0,2772.0,3095.0,0
28776,28573,50000.0,0.0,0.0,2.0,0.0,0.0,0.0,4000.0,0.0,3000.0,4000.0,0
28777,28574,260000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,280.0,6160.0,9439.0,5492.0,0
28778,28575,180000.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,3095.0,5000.0,6022.0,2566.0,0
28779,28576,130000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1650.0,1650.0,1650.0,1650.0,1
28780,28577,110000.0,1.0,2.0,2.0,2.0,2.0,0.0,3200.0,3200.0,2600.0,0.0,0
28781,28578,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,10109.0,1514.0,1000.0,0
28782,28579,500000.0,0.0,0.0,0.0,0.0,0.0,-1.0,10000.0,10000.0,20025.0,10000.0,0
28783,28580,360000.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0
28784,28581,80000.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,5030.0,1964.0,7568.0,0.0,0
28785,28582,10000.0,2.0,2.0,2.0,0.0,0.0,0.0,3000.0,0.0,1000.0,0.0,0
28786,28583,320000.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,967.0,14331.0,9433.0,0.0,0
28787,28584,30000.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,27078.0,17648.0,25008.0,509.0,0
28788,28585,80000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0
28789,28586,160000.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,4500.0,2500.0,3000.0,0
28790,28587,490000.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,5038.0,3404.0,14445.0,7672.0,0
28791,28588,220000.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0
28792,28589,450000.0,-1.0,-1.0,-2.0,2.0,-1.0,-1.0,0.0,0.0,390.0,390.0,0
28793,28590,370000.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,8190.0,6000.0,27011.0,15004.0,0
28794,28591,80000.0,0.0,0.0,2.0,2.0,2.0,0.0,5000.0,2000.0,2000.0,0.0,1
28795,28592,360000.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,1
28796,28593,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,2579.0,2047.0,2024.0,2180.0,0
28797,28594,50000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1669.0,5413.0,2734.0,7976.0,0
28798,28595,160000.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,2389.0,0.0,0.0,0.0,0
28799,28596,260000.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,12007.0,9170.0,4853.0,0
28800,28597,220000.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,990.0,990.0,990.0,5538.0,0
28801,28598,60000.0,2.0,3.0,3.0,3.0,2.0,2.0,1500.0,1500.0,1500.0,1500.0,1
28802,28599,220000.0,1.0,2.0,2.0,0.0,0.0,0.0,10000.0,0.0,8000.0,10000.0,0
28803,28600,290000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,264.0,264.0,264.0,264.0,0
28804,28601,130000.0,0.0,0.0,0.0,0.0,-2.0,-2.0,5000.0,5000.0,3000.0,0.0,0
28805,28602,200000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,1000.0,1350.0,54531.0,2200.0,0
28806,28603,200000.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35000.0,5000.0,4000.0,22800.0,0
28807,28604,110000.0,2.0,2.0,2.0,2.0,2.0,2.0,2000.0,2000.0,1700.0,1600.0,1
28808,28605,30000.0,2.0,-1.0,-1.0,2.0,0.0,0.0,12110.0,3000.0,0.0,1000.0,1
28809,28606,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,1755.0,1500.0,1000.0,0
28810,28607,100000.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,368.0,0.0,1900.0,0
28811,28608,360000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0
28812,28609,140000.0,0.0,0.0,2.0,0.0,0.0,0.0,18000.0,0.0,10000.0,5000.0,0
28813,28610,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,2000.0,2000.0,3000.0,0
28814,28611,70000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1473.0,390.0,390.0,1311.0,0
28815,28612,60000.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1700.0,1700.0,2000.0,0
28816,28613,360000.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,271.0,0.0,561.0,0
28817,28614,240000.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9965.0,4100.0,4100.0,4100.0,0
28818,28615,200000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,900.0,674.0,6450.0,8579.0,0
28819,28616,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,4000.0,8000.0,4000.0,0
28820,28617,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,1172.0,1192.0,1202.0,446.0,0
28821,28618,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,3289.0,2632.0,2449.0,0
28822,28619,270000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1859.0,9190.0,2072.0,637.0,0
28823,28620,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,4100.0,1150.0,1200.0,1000.0,0
28824,28621,300000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1982.0,2267.0,7523.0,5113.0,0
28825,28622,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,3000.0,3000.0,3000.0,1
28826,28623,80000.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1835.0,2458.0,834.0,1600.0,0
28827,28624,200000.0,0.0,0.0,2.0,2.0,0.0,0.0,6808.0,3300.0,0.0,2720.0,0
28828,28625,340000.0,5.0,4.0,4.0,3.0,2.0,0.0,3000.0,0.0,0.0,1000.0,1
28829,28626,310000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,24480.0,0.0,0.0,0
28830,28627,80000.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2302.0,1774.0,1000.0,10287.0,0
28831,28628,210000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,422.0,815.0,191.0,0.0,0
28832,28629,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,3000.0,2800.0,3000.0,0
